budget,id,overview,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return
0.0,194872.0,"Jong-Woo (played by Sin Ha-gyoon) is a poor, beleagured taxi driver with a bad attitude, understandable given the kind of clients he has to deal with. So when one night, a polite, well-dressed man offers an outrageous sum of money to rent the taxi for an extended period, Jong Woo doesn't ask any questions, though he does make rather cheerful and inappropriate conversation with his uninterested charge. It's difficult to blame Jong-Woo for this, given that it takes him some time to realize that he is not the protagonist of a low-brow comedy, but of an action-packed thriller.",0.478118,2013-04-03,0.0,Running Man,5.9,12.0,2013,0.0
0.0,33525.0,"The story begins on a small spaceship docking with a refueling station. On board are a group of four aliens, Bernard, Sandra, Desmond, and Julian. During a particularly tedious period of their stay at the station, the other three begin playing with the ship’s controls while Bernard is outside playing spaceball. They accidentally disconnect his part of the ship, leaving him stranded while they crash into a large blue planet close by (Earth).",1.566559,1985-03-29,0.0,Morons from Outer Space,4.8,15.0,1985,0.0
0.0,44536.0,"A British naval officer has a brief affair with a woman in England and never knows that she bears him a son. 20 years later the boy is on a ship under his command when he is tracking a German Raider. When the boy is captured after his ship is sunk, he finds a way to slow the German's progress while a lethal hunt for him goes on.",0.072067,1953-06-11,0.0,Sailor of the King,5.5,2.0,1953,0.0
33157.0,103732.0,"The year is 1986. Gorgeous Ladies of Wrestling (GLOW) is about to burst onto the scene as the first ever all-female wrestling show on television. By 1989, the GLOW girls were an international phenomenon, attracting over seven million viewers worldwide, touring the nation and making big bank for the show's producers. One year later, GLOW was gone. GLOW: THE STORY OF THE GORGEOUS LADIES OF WRESTLING chronicles the rise and fall of this hit television show through the stories of those who lived it. For some, the show was a brief foray into acting and a short-lived adventure. For others, their time in GLOW would impact and influence their lives for years to follow. For all of the women, working on GLOW was a unique and exciting experience that will bond them forever.",0.585551,2012-08-21,0.0,GLOW: The Story of the Gorgeous Ladies of Wrestling,6.0,8.0,2012,0.0
0.0,107743.0,"Micki, Tanya and Jasmine have 24 hours to get divorced. There's just one problem...They're still single.  When Jasmine, Tanya and Micki decide they'd rather be divorced than unmarried, they take off to Las Vegas in search of the perfect ex. In the tangled web that follows, Micki lassos a cowboy, Tanya acquires a rich businessman, and Jasmine finds true love in the arms of a regular guy. The result is an outrageous comedy of love, marriage and misadventure.  As intelligent as it is absurd, Wedding Bell Blues pokes great fun at the twists and turns of modern love, with outstanding performances from a talented young cast, including Illeana Douglas, Paulina Porizkova and Julie Warner, it is without a doubt one of the year's most hilarious movies.",0.886134,1996-10-18,44000.0,Wedding Bell Blues,5.5,2.0,1996,0.0
0.0,273641.0,"Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public.",9.911275,2014-06-03,0.0,Bad Grandpa .5,5.8,90.0,2014,0.0
0.0,73135.0,"Having missed several deadlines, and with the studio's attorneys hassling him, screenwriter Elliot Callahan (Tom Gilroy) takes the advice of his agent and rents a beachside house on the island Nantucket to find the peace and quiet he needs to get the creative juices flowing. There he meets the seriously intense Henry Carver (Matthew Dixon), who's written a screenplay he wants Callahan to read. Before long, Callahan suspects that Henry might be a serial killer writing about himself and that his screenplay is worth plagiarizing.",0.001223,1996-09-12,0.0,Ratchet,0.0,0.0,1996,0.0
0.0,28455.0,"A marriage that seemed perfect comes crashing down after the supposed death of Jack Saunders, husband of Adrienne Saunders. After his supposed death, strange developments begin to be discovered by Adrienne regarding Jack's past. Developments that lead her to believe she has been Deceived.",13.541552,1991-09-27,0.0,Deceived,5.4,26.0,1991,0.0
0.0,190091.0,"Andrea, a beautiful daughter of a railway gateman, is seduced by a rich passenger, who missed his train. Left pregnant, Andrea marries another man and moves to Prague, only to encounter her former lover and recover her former lust.",0.430324,1929-02-26,0.0,Erotikon,6.3,3.0,1929,0.0
0.0,273167.0,"A dog with a spying device under its skin is sent to the Russian government as a present. When the Russians send the dog to a veterinary,  British intelligence must get to the dog first and retrieve the spying device.",0.470347,1966-12-19,0.0,The Spy with a Cold Nose,0.0,0.0,1966,0.0
0.0,53392.0,Charlie takes care of a man in a wheelchair.,0.339995,1914-08-31,0.0,His New Profession,5.6,8.0,1914,0.0
0.0,46014.0,"Jordan Blake (a widower) is a successful Broadway Producer who has always been to busy for his children, Barbara and Jerry. Girlfriend, Carolina a musical comedy star, urges Jordan to take his kids on a vacation and get to know them before they are all grown up. Is Jordan already too late?",0.002496,1952-09-27,0.0,Just for You,0.0,0.0,1952,0.0
0.0,22376.0,"Young Jim Hawkins finds himself serving with pirate captain Long John Silver in search of a buccaneer's treasure, in this short adaptation of Robert Louis Stevenson's classic tale.",1.671169,1972-10-01,0.0,Treasure Island,5.5,8.0,1972,0.0
0.0,119372.0,"After living a miserable life with her aunt, orphaned Jane Eyre is sent to Lowood, a residential school for children of limited means. Jane takes the advice of her friend and over many years takes her studies seriously, eventually advertising for a position as a governess. She obtains a position in the home of Edward Rochester, where his ward, Adele, has recently come to live. She soon realizes that there is something odd in the house and she regularly sees shadowy figures in windows or hears voices. No one will admit to their being anyone else in the house, however. As she and her new employers develop a deep affection for one another, the secret of the Rochester household threatens to keep them apart.",1.653906,1983-10-09,0.0,Jane Eyre,6.2,6.0,1983,0.0
0.0,167882.0,"Inspired by O. Henry's short story about a young bride and groom, each of whom foolishly--but quite lovingly--sacrifices a treasured possession to buy the perfect Christmas gift for their mate.",0.05385,1978-12-08,0.0,The Gift of Love,0.0,0.0,1978,0.0
0.0,24077.0,An American actor in England tries to find love and work.,3.969987,1989-02-01,0.0,The Tall Guy,5.7,23.0,1989,0.0
0.0,131958.0,"Pasha is a very shy and quiet person. He is almost 40 but is not married yet and cannot even find courage to ask a woman for a date. His best friend Gena on the contrary is a womanizer. His favorite pick up scheme is to ask a woman on the street ""Where's the nearest nofelet?"" He promised Pasha's parents to find a girlfriend for him but among dozens of women he successfully picks up not a single one is a perfect match for Pasha.",0.011064,1987-06-06,0.0,Where Is Enohp Located?,4.0,2.0,1987,0.0
0.0,11142.0,"Former secret government agent Max Hecker (Sven Martinek) disguises himself with a clown mask in order to fight international crime. He hangs up his mask when one of his supporters, journalist Claudia (Diana Frank), is murdered. Four years later, he must put it back on as Claudia's sister Leah (Eva Habermann) is kidnapped by the same people that killed Claudia.",1.225917,2005-01-01,0.0,Der Clown - Tag der Vergeltung,4.7,3.0,2005,0.0
0.0,113479.0,"An examination of sexual relationships, in which three protagonists interact in different combinations.",1.828887,1980-09-08,0.0,Every Man for Himself,6.1,10.0,1980,0.0
0.0,4780.0,"New Orleans businessman Michael Courtland’s life is shattered when his wife and daughter are tragically killed in a botched kidnap rescue attempt. Many years later whilst visiting Italy he meets and falls in in love with Sandra Portinari, who bears a striking resemblance to his wife.",3.417112,1976-08-01,0.0,Obsession,6.5,50.0,1976,0.0
0.0,341744.0,"When Julián receives an unexpected visit in Madrid from his lifelong friend Tomás, who now lives in Canada, the encounter is bittersweet. This reunion, their first meeting in many years, may also be their last. Diagnosed with terminal cancer, Julián is focused on putting his affairs in order, while Tomás is still grasping at hope. For four intense days, the two men, accompanied by Julián's faithful dog, Truman, tour the city sharing emotional, hilarious and surprising moments. Full of laughter and sadness, and led by brilliant performances by Ricardo Darin and Javier Cámara, Truman is a wonderfully touching film on how we say goodbye.",4.778359,2015-10-30,9027600.0,Truman,7.0,101.0,2015,0.0
0.0,43772.0,A female election agent and a gun-toting soldier try to collect votes among the local islanders with mixed success.,0.221421,2001-01-01,0.0,Secret Ballot,5.7,3.0,2001,0.0
0.0,372640.0,0,1.611466,2015-12-16,0.0,The Very Private Life of Mister Sim,5.9,23.0,2015,0.0
0.0,93862.0,"Unnaturally close, jet-setting twins become enmeshed in the Swinging London scene, where their relationship is strained after they befriend a predatory hustler and his girlfriend.",0.000308,1970-08-06,0.0,Goodbye Gemini,5.2,3.0,1970,0.0
0.0,54803.0,"School is out, and three girls head to the beach for vacation. Two of the girls are world-wise party-goers who attempt to loosen up their naive, virginal friend, whose uncle has allowed the girls to stay at his beach house. When the near-sighted, drug smuggling Captain Bly dumps his cargo of marijuana, the bales wash up on shore. The two party girls, Ginger and Ducky, quickly stuff the dope into giant bags and spirit it back to the beach house, where it fuels a party with assorted misfits, delivery persons, and passersby.",1.726196,1982-03-26,0.0,The Beach Girls,5.2,7.0,1982,0.0
